key	KN1_R2	KN2_R2	KN3_R2	KN4	KN5	KN6	KN7	KN8	KN9	KN10	KN11	KN12_R1	KN13_R1	KN14_R1
BSU26050	75.9	186.4	148	0	172.5	180.9	133.9	2.2	202.3	261.1	64.3	192.1	149.6	530.1
BSU26060	118.6	0	0	0	48.5	67.3	21.3	0	58.7	46.6	103.1	33.1	66.2	52.8
BSU26075	6.8	3	8.9	186.6	9.3	38.1	17.6	0	8	16.6	7.2	25.5	0	1.9
BSU26089	0	0.4	10	0	0	27	0	0	0	12.5	26.9	0	0	17.2
BSU26090	15.7	56.3	0	0	33.7	6.3	34.6	0	0	32.8	0	0	49.3	78.2
BSU26100	0	28.1	64.3	0	46.1	47.8	82	0	0	57.6	23	100.6	0	32.4
BSU26110	0	13.9	12.5	0	31.3	0	14.3	0	30.2	23.8	22.5	41.3	0	32.7
BSU26120	21.8	27.3	152.8	202.5	0	4.2	0	1.4	32.4	75.6	54.6	75	28	0
BSU26130	36.3	112.7	105.1	0	46.8	0	30	0	94.7	43.7	8.1	0	0	0
BSU26140	38.4	8.9	12.1	0	11.4	2.3	4.6	0	17.9	14.9	34.1	41.3	0	0
BSU26150	39.9	25.7	0	0	25.6	17.9	41.5	0	6.7	23.6	11.8	110.6	130.3	24.5
BSU26160	17	56.7	39.9	0	149.5	41.9	115.9	0	37.9	28.8	99.1	187.7	120.6	116.9
BSU26170	118.6	30.8	81	387.4	27.2	70.3	69.2	0	117.1	58.2	49.1	26.4	18.5	66.3
BSU26180	6	31.2	2	222.9	6	13.3	12	0	5.4	18	12.8	33.3	12.5	8.6
BSU26190	19.9	21.2	8.6	0	27.6	18	11.5	0	32.5	30.1	10.9	15.1	8.1	21
BSU26200	94.2	39.5	50.4	0	20	111.2	54.6	0	86.9	56	70.4	46.8	96.3	49.8
BSU26210	12	29.8	13.4	0	0	16.4	52	0	0	12.3	6.8	71.3	14.4	49
BSU26220	0	0	0	0	0	35.6	104.2	0	0	27.6	132.4	0	0	5.8
BSU26230	57	96.2	136.9	0	840.5	318.9	130.3	0	144.7	69.8	144.9	755.2	782.8	687
BSU26240	72.7	0	0	471.6	95.9	0	57.7	0	25.9	0	43.8	0	0	0
BSU26250	0	14.3	0	544.5	0	3.7	0	0	0	0.5	27.3	0	0	74.3
BSU26259	0	0	0	0	21.5	0	0	0	0	0	0	0	0	0
BSU26260	13.2	3.8	0	0	0	0	0	0	0	0	0	0	0	0
BSU26270	0	25.2	10.1	0	0	0	0	0	13.2	0	0	0	0	0
BSU26280	3.4	10	43.8	0	16.3	22.2	5.4	0	4.4	0	0	0	0	0
BSU26290	7.4	0	0	0	0	0	0	0	0	0	0	0	11.5	0
BSU26300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSU26310	0	0	0	0	0	0	0	0	0	0	0	0	0	106.2
BSU26320	0	0	0	0	0	0	20.3	0	0	7.5	0	0	38.2	0
BSU26330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSU26340	0	0	0	0	0	32.3	0	0	0	0	0	8.7	0	0
BSU26350	870.9	1896	2256.7	1221.8	7634.8	3774.4	2708.4	0	3208.6	3068.6	1411.1	13743.7	9546.7	7798.7
BSU26360	55.6	91.2	42.4	415.1	173.7	126.1	77.7	0	122.5	60.6	50.9	102.9	496.8	309.1
BSU26370	41.5	60.6	167.8	0	122	0	49.1	0	61.3	56.7	80.4	176	29.2	71.7
BSU26380	45.4	39.3	65.2	0	0	64.1	114.2	0	59.8	25	25.5	100	146.5	213.8
BSU26390	87.9	168.5	63.9	0	0	193.6	71.2	0	100.2	42.9	32.9	36.6	55	99.9
BSU26400	376.3	236.8	402.2	0	492.7	213	381.5	0	511.6	327.6	182.2	340.6	678.3	806.7
BSU26410	201.3	195.8	371.8	0	319.5	163.1	349.9	0	322.6	182.5	313.8	156.2	194.2	94.8
BSU26420	289.9	236.6	144.5	700.5	147.2	191.3	308.8	1.4	310.7	273.6	187.7	294.2	256.3	264.6
BSU26430	223.6	145	187.4	120.2	267.2	206.4	230	0	295.1	85	259	174.7	40.9	248.6
BSU26440	466.9	310.8	435	286.2	335.6	297.7	563.2	0.6	509	381.5	213.3	225	231.6	378.4
BSU26450	96.9	285.8	87.7	0	79.7	126	110.8	0	234	135.8	166.8	135.8	149.6	155.2
BSU26470	2897.9	2511.1	2671.6	9649.3	3163.3	3481.9	2955.9	0	4877.5	3427.3	4220.6	2636.2	3669.1	2912.6
BSU26480	279	492.4	446.6	1198.7	46.3	166.6	289	0	549.5	593.9	515.9	213.9	276.3	169.4
BSU26490	23.5	7	16.4	0	0	6.4	0	0	19	20.5	0	38.1	0	0
BSU26500	36.9	91.7	119.4	1987.9	49.1	70.9	31.9	0	254.3	50.2	16.6	93.5	7.5	0
BSU26510	51.1	72.2	63.8	1260.5	70.6	61	88.9	0	59.6	52.9	43.4	61.3	52.2	10.6
BSU26530	66.7	39.1	56	549.8	69	11.4	32.3	0	50.9	101.2	31.3	44.4	0	0
BSU26540	56.5	17.4	39	1292.1	195.4	0	10.9	0	19.4	0	0	0	0	0
BSU26550	1842.7	2058.9	2942.7	2487.8	2844.3	3210.8	3311.1	0	2231.5	3204	3534.3	2655.4	3193.1	2722.9
BSU26558	83	420.9	597.7	394.7	352.8	204.5	324.8	0	684.6	470.8	647.2	68.9	493.7	358.5
BSU26559	76.7	12.8	4	129.1	0	0	11.1	0	4.6	0	2.3	5.3	51.3	90.9
BSU26560	75.3	241.8	78.5	0	522.7	226.7	235.8	0	234.3	132.7	190.6	71.9	192	507.9
BSU26570	0	30.2	0	0	209	58.7	3.4	0	74.6	56.6	57.3	66.7	70.2	109.4
BSU26580	22.2	45.4	27.1	0	89.6	118.8	119	0	38.4	47.6	14.7	104.8	182.9	67.5
BSU26590	114.8	123.9	215.6	1414.3	51.9	71	80.8	0	166.5	299.5	142.9	19.9	22.2	49.1
BSU26600	20.1	86.5	36.5	448.2	0	52.6	49.5	0	126.6	83.8	142	37	0	21
BSU26610	999.1	1215.8	929.6	590.4	204836.3	60581.9	38007.6	0	1714.8	1109.1	1269	174017	112999.4	76014.9
BSU26619	0	57.5	15.4	0	83.7	12	172.2	0	32	58.5	36.7	0	17.2	103.4
BSU26620	23.1	49.6	128.6	563	330.5	500.5	508.7	0	59.1	77.5	71.2	266.4	271.7	203.3
BSU26630	345.9	326.9	342.7	4435.5	1316	1054.7	1195.6	0	437.2	380.8	286.3	1101	745	1099.7
BSU26640	133.4	117.4	73.8	0	82.4	81.4	78.4	0	62.7	66.9	66.8	76.4	97.9	49.4
BSU26650	65.8	125.7	155.7	0	294.8	269.2	147.1	0	187.3	148	136.4	158.3	326.5	391.3
BSU26660	177.2	44.8	7.2	0	1101.3	241	276.6	0	95.6	97.6	39.7	703.5	529.9	374.1
BSU26670	561.4	546.3	404.7	0	587.4	957	1103.7	0	766.6	684.8	643.1	465.1	585.2	1022.8
BSU26680	674.8	747.4	737.8	0	13772.3	3658.7	2041.6	0	706.6	475.5	741.8	4784.9	2424	1742
BSU26690	530.1	659.5	492.1	1868.4	16017.6	4135.1	2306.8	0	834.5	481.9	651.2	12098.1	4877.9	2851.7
BSU26700	1374.1	1165.9	996.8	3120	29539.5	8929.7	4910.2	0	1555.9	1000.3	757.1	34101.3	11898.6	6964.5
BSU26710	690.7	641.4	435.9	4562.1	23344.6	6766.7	3315	0	776.8	508.4	715.5	23546.9	11089	5578.4
BSU26720	296.5	231.3	177.8	0	15993.9	4994.5	2953.5	0	504	297.2	202.2	17185	9485.3	5109.1
BSU26730	245.3	229.8	96.9	4661.3	914.3	463.4	386.8	0	209.6	388.4	253.4	1030.7	311.4	214.4
BSU26740	32.6	56.5	43.2	0	32.2	33.7	34.3	0	43	41.4	21.7	17.3	11.9	54.7
BSU26748	0	24.1	0	0	0	0	0	0	0	32.7	0	0	0	22.4
BSU26749	34.8	0.4	0	0	0	0	0	0	36.6	0	0	107.5	0	0
BSU26750	0	43.1	0	0	91.8	0	0	0	75.7	0	0	0	0	0
BSU26760	28.4	50.7	22.7	0	0	42.8	4.8	0	61.2	36.1	41	0	52.5	59.4
BSU26770	125.2	64	180.5	0	40.1	109.7	87.3	0	127	228.3	39.6	0	3.1	158.4
BSU26780	323.8	449.6	412.8	0	508.8	372.5	345.2	0	717.5	616.4	625	589	244.8	291.6
BSU26790	269.6	306.7	323.2	244.7	328.3	361.9	302.5	0	311.7	301.4	321.9	710.6	425.3	393.8
BSU26800	1215	1342	1340.3	2007.1	1001.7	1129.7	1258.5	0	2064.5	1868.6	1670.3	540	825.8	1953.8
BSU26810	126.5	289.8	415.2	860.7	556.8	201.9	217.9	0	270.2	412.7	800.4	736.8	390.6	368.3
BSU26820	406.9	466.3	503.5	2806.9	146.7	309	302.2	0	470.1	470	667.4	403	212	95.9
BSU26830	5.9	58.6	0	0	196.6	97	39.3	0	10.9	12.9	0	234.8	82.4	47.2
BSU26840	147.7	418.7	468.1	1891	1738.3	1474.7	2297.5	0	603.5	493.4	490.7	1698.9	1697.3	1950.5
BSU26850	6.2	15.8	40.1	0	27.2	9.2	19.5	0	95.1	22.5	19.7	54.9	28.6	0
BSU26860	26.7	90.5	77.6	0	71.5	77.7	194	0	110.7	75.7	74.3	103.7	81.9	123.7
BSU26870	61.2	118.3	121.3	0	35.3	70.4	48.2	0	106.5	154.9	62.3	133.8	153.4	30.1
BSU26880	81.3	62.5	87.9	0	46	88.3	23.3	0	91.5	99.8	62.3	48	76.5	103.4
BSU26890	975.5	492.4	324.5	12428.4	1417.7	717.3	923.9	1	729.3	346.3	471.4	2119.8	876.2	770.6
BSU26900	692.8	1271	1156.1	462.2	737.3	235.1	590.8	0	1376.8	1616.2	1194.7	925.8	596.1	583.6
BSU26910	410.8	521.3	637.8	0	524.3	417.9	1138.2	0	555.2	531	684.2	918.3	746.9	787.8
BSU26920	79.1	218.2	218.5	1435.6	220.6	159.1	167.1	0	141.1	205	118.8	288.2	189.4	128.1
BSU26930	314.2	116.1	76.9	0	154.5	86.6	68	0	140.2	58.3	75.2	125.2	143.6	77.9
BSU26940	39.8	28.1	0	0	43.9	52.9	80.6	0	117	16.1	15.3	20.1	96.7	41.5
BSU26950	41.8	122.4	68.4	18835.5	265.6	33.2	92.3	27.4	0	111.2	181	98.4	0	86.3
BSU26960	46.5	63.5	54.2	4969.9	0	7.2	0	12.1	50.7	55.8	114.9	0	84.9	16.1
BSU26970	73.7	59.3	55.3	9827.8	81.9	41.1	14.5	13	41.8	89.6	18.5	127	46.5	28.9
BSU26980	66.6	0	70.9	34072.5	171.4	79.7	0	84.5	0	134.4	23.5	145.6	275.9	223.6
BSU26990	81.3	32.4	0	23382.7	185	4.4	59.1	28.6	202.4	62.4	93.5	339.1	177	197.7
BSU27000	228.5	325.3	358.8	1697.9	445.3	514.9	962.8	0	377.9	228.8	348	474.2	792.8	503.8
BSU27009	0	28.7	0	0	0	84.5	0	0	33.9	0	0	0	72.5	0
BSU27010	353.6	311.7	375.9	4987.3	413.1	125.9	265.2	0	200.8	181	269.5	177	124.4	241.4
BSU27020	1384	1615.4	1058.8	7615.6	12991.5	15094.6	8450.6	0	1361.8	934.5	2213.7	12711.2	19825.7	17281.6
BSU27030	51.1	75.7	41.6	188.6	104.1	32.2	55.3	0	54.1	38.5	57.2	63.3	14.8	43.3
BSU27040	24.7	133.8	20.8	0	32.4	5.9	109.8	0	18.7	61.3	23.2	55.3	34.6	0
BSU27050	22.6	205.3	126	628.4	66.8	23	176.8	0	16.3	99.3	45	27.8	25.5	55.2
BSU27060	0	72.2	69	0	36.8	0	15.5	0	18.9	0	0	0	34	39.3
BSU27070	0	59.4	0	0	0	42.3	0	0	0	24	0	0	79.3	0
BSU27080	130.9	162.7	129	0	218.4	199.3	242.6	0	133.5	125	137.9	238.8	166	215.3
BSU27090	3328.4	3599.3	2276.3	0	4227.2	3522.9	7025.3	0.4	3339.3	4077.9	3289.9	1847.1	2106.6	5149.7
BSU27100	151	78.4	5.9	782.1	782.8	311.9	131.2	0	69.5	276.6	21.9	216.3	113.4	255
BSU27110	2044.5	2176.5	2529.9	0	12091.1	9145.4	7305	0	2251.9	2272.4	3306.3	13989.3	15059.2	12274.4
BSU27120	37.5	150.5	84.5	0	86.4	98.5	57.1	0	97.3	55.4	61.8	23	113.2	55.5
